"","Emergency","ApplyLeadTime","STG","Service","DIA","Length","Pass","Sch","Material","Weight","MemberCount","JointCount","Making_Co","MakingLT"
"12341","1","정상","40","DM",0.5,4917,"A","S-80S","SS",1060,2,1,"건일산업(주)",19
"12344","1","정상","40","DM",0.75,4950,"A","S-80S","SS",1149,2,1,"삼성중공업(주)거제",48
"12345","1","정상","40","DM",3,2159,"A","S-10S","SS",8270,6,5,"삼성중공업(주)거제",60
"12347","1","정상","40","DM",0.75,4950,"A","S-80S","SS",1149,2,1,"삼성중공업(주)거제",48
"12350","1","정상","40","DM",1.5,1029,"A","S-80S","SS",11414,2,1,"건일산업(주)",19
"12351","1","정상","40","DM",0.5,4917,"A","S-80S","SS",1060,2,1,"건일산업(주)",19
"12359","1","정상","40","FWL",3,2311,"A","S-40S","SS",12939,1,0,"건일산업(주)",12
"12361","1","정상","40","FWL",3,1390,"A","S-40S","SS",16801,6,4,"삼성중공업(주)거제",34
"12363","1","정상","40","FWL",3,4638,"A","S-40S","SS",19996,4,1,"건일산업(주)",29
"12365","1","정상","50","VA",3,4373,"A","S-10S","SS",17284,5,3,"삼성중공업(주)거제",43
"12366","1","정상","50","VA",3,4373,"A","S-10S","SS",15623,5,3,"삼성중공업(주)거제",43
"12367","1","정상","50","VA",4,1742,"A","S-10S","SS",13173,4,2,"삼성중공업(주)거제",36
"12368","1","정상","50","VA",6,4373,"A","S-10S","SS",2399,5,3,"삼성중공업(주)거제",36
"12369","1","정상","50","VA",6,3611,"A","S-10S","SS",1848,7,4,"삼성중공업(주)거제",36
"12370","1","정상","50","VA",6,3611,"A","S-10S","SS",1848,7,4,"삼성중공업(주)거제",36
"12371","1","정상","50","VA",6,4373,"A","S-10S","SS",2399,5,3,"삼성중공업(주)거제",36
"12372","0","정상","50","VA",0.5,4638,"B","S-80S","SS",2847,2,0,"삼성중공업(주)거제",52
"12373","1","정상","50","VA",0.5,4638,"B","S-80S","SS",2847,2,0,"삼성중공업(주)거제",35
"12374","0","정상","50","VA",0.75,4638,"B","S-80S","SS",5440,2,0,"삼성중공업(주)거제",52
"12375","0","정상","50","VA",0.75,4638,"B","S-80S","SS",5440,2,0,"삼성중공업(주)거제",52
"12376","0","정상","50","VA",1,4638,"B","S-80S","SS",8365,2,0,"삼성중공업(주)거제",32
"12377","1","정상","50","FWL",3,4638,"B","S-40S","SS",19008,1,0,"건일산업(주)",9
"12378","1","정상","50","FWL",3,1906,"B","S-40S","SS",14528,2,0,"삼성중공업(주)거제",31
"12379","1","정상","50","FWL",3,4638,"B","S-40S","SS",19008,1,0,"건일산업(주)",9
"12380","1","정상","50","FWL",3,1906,"B","S-40S","SS",14528,2,0,"삼성중공업(주)거제",31
"12381","1","정상","50","FWL",3,4638,"B","S-40S","SS",19008,1,0,"건일산업(주)",9
"12382","1","정상","40","FWL",3,2187,"B","S-40S","SS",13649,2,0,"건일산업(주)",12
"12383","1","정상","50","FWL",3,4638,"B","S-40S","SS",19008,1,0,"건일산업(주)",9
"12384","1","정상","40","FWL",3,2187,"B","S-40S","SS",13649,2,0,"건일산업(주)",12
"12385","0","정상","50","VA",3,4638,"B","S-10S","SS",15267,3,1,"삼성중공업(주)거제",32
"12386","0","정상","50","VA",3,4638,"B","S-10S","SS",15267,3,1,"삼성중공업(주)거제",46
"12388","1","정상","50","VA",4,4096,"B","S-10S","SS",20027,8,6,"삼성중공업(주)거제",43
"12389","1","정상","50","VA",4,4507,"B","S-10S","SS",20738,9,6,"삼성중공업(주)거제",42
"12391","0","정상","50","VA",6,4638,"B","S-10S","SS",21593,3,1,"삼성중공업(주)거제",32
"12393","0","정상","3B","VA",6,4638,"B","S-10S","SS",5606,6,3,"삼성중공업(주)거제",49
"12394","1","정상","50","VA",6,4638,"B","S-10S","SS",2384,7,4,"삼성중공업(주)거제",28
"12396","0","정상","50","VA",6,434,"B","S-10S","SS",13786,6,4,"삼성중공업(주)거제",32
"12397","1","정상","50","VA",6,1741,"B","S-10S","SS",18931,6,4,"삼성중공업(주)거제",15
"12399","1","정상","50","VA",6,4638,"B","S-10S","SS",1961,7,4,"삼성중공업(주)거제",22
"12401","0","정상","50","VA",6,4638,"B","S-10S","SS",21593,3,1,"삼성중공업(주)거제",32
"12402","1","정상","50","WD",1,1289,"A","S-80S","SS",7929,6,3,"삼성중공업(주)거제",53
"12403","1","정상","40","WD",1,2098,"A","S-80S","SS",1126,3,2,"건일산업(주)",19
"12404","1","정상","40","WD",1,453,"A","S-80S","SS",19245,5,4,"삼성중공업(주)거제",36
"12405","1","정상","50","WD",1,4942,"A","S-80S","SS",2766,8,6,"삼성중공업(주)거제",36
"12406","1","정상","40","WD",1,3911,"A","S-80S","SS",1127,1,0,"건일산업(주)",19
"12407","1","정상","50","WD",1,1804,"A","S-80S","SS",3723,5,3,"삼성중공업(주)거제",39
"12408","1","정상","50","WD",1,512,"A","S-80S","SS",17985,3,2,"삼성중공업(주)거제",36
"12409","1","정상","50","WD",1,1030,"A","S-80S","SS",56,1,0,"삼성중공업(주)거제",35
"12410","1","정상","50","WD",1,2172,"A","S-80S","SS",7226,3,2,"삼성중공업(주)거제",35
"12411","1","정상","50","WD",1,2880,"A","S-80S","SS",6266,6,4,"삼성중공업(주)거제",36
"12412","1","정상","50","WD",1,4274,"A","S-80S","SS",7481,5,4,"삼성중공업(주)거제",39
"12413","1","정상","50","WD",1,4274,"A","S-80S","SS",5914,2,1,"삼성중공업(주)거제",36
"12414","1","정상","50","WD",1,2472,"A","S-80S","SS",1693,1,0,"삼성중공업(주)거제",35
"12415","1","정상","50","WD",1,1265,"A","S-80S","SS",6040,7,4,"삼성중공업(주)거제",36
"12418","1","정상","50","WD",1,2172,"A","S-80S","SS",7226,3,2,"삼성중공업(주)거제",35
"12420","1","정상","40","CWS",2,4638,"A","S-10S","SS",13653,8,5,"삼성중공업(주)거제",34
"12421","1","정상","40","CWS",2,540,"A","S-10S","SS",9818,11,8,"삼성중공업(주)거제",34
"12422","0","정상","40","CWS",0.75,4950,"A","S-80S","SS",956,2,1,"삼성중공업(주)거제",32
"12424","1","정상","50","CWS",2,4638,"A","S-10S","SS",12441,5,2,"삼성중공업(주)거제",39
"12426","1","정상","50","CWS",2,3400,"A","S-10S","SS",8261,3,1,"삼성중공업(주)거제",36
"12430","1","정상","50","DM",2,2802,"A","S-10S","SS",8735,7,5,"삼성중공업(주)거제",43
"12431","1","정상","50","DM",2,4638,"A","S-10S","SS",12633,6,3,"삼성중공업(주)거제",43
"12432","1","정상","40","DM",2,38,"A","S-10S","SS",20630,3,2,"건일산업(주)",12
"12434","1","정상","50","DM",2,505,"A","S-10S","SS",20386,4,3,"삼성중공업(주)거제",36
"12436","1","정상","50","DM",2,4638,"A","S-10S","SS",10564,3,1,"삼성중공업(주)거제",36
"12437","1","정상","50","DM",2,3164,"A","S-10S","SS",7721,3,1,"삼성중공업(주)거제",36
"12438","1","정상","50","DM",2,193,"A","S-10S","SS",1464,7,6,"삼성중공업(주)거제",36
"12439","1","정상","50","DM",2,4720,"A","S-10S","SS",16465,3,2,"삼성중공업(주)거제",39
"12440","1","정상","50","DM",2,3868,"A","S-10S","SS",21183,6,5,"삼성중공업(주)거제",43
"12442","1","정상","40","PW",2,3476,"A","S-10S","SS",8065,6,5,"삼성중공업(주)거제",34
"12445","1","정상","40","PW",0.5,4917,"A","S-80S","SS",180,2,1,"건일산업(주)",19
"12446","1","정상","40","WD",2,2227,"A","S-10S","SS",2615,1,0,"건일산업(주)",12
"12448","1","정상","40","WD",3,2564,"A","S-10S","SS",13674,8,6,"삼성중공업(주)거제",48
"12449","1","정상","40","WD",3,4638,"A","S-10S","SS",17085,5,2,"건일산업(주)",14
"12457","0","정상","40","PW",2,416,"B","S-10S","SS",19486,4,3,"삼성중공업(주)거제",52
"12458","0","정상","3B","PW",2,3589,"B","S-10S","SS",6009,2,1,"삼성중공업(주)거제",52
"12460","0","정상","3B","WD",2,5087,"B","S-10S","SS",3393,7,5,"삼성중공업(주)거제",52
"12463","0","정상","3B","WD",2,4638,"B","S-10S","SS",13200,10,7,"삼성중공업(주)거제",46
"12465","0","정상","3B","WD",2,4638,"B","S-10S","SS",12480,5,2,"삼성중공업(주)거제",46
"12466","1","정상","40","WD",3,344,"B","S-10S","SS",4264,4,3,"건일산업(주)",12
"12467","0","정상","3B","WD",3,4158,"B","S-10S","SS",17087,8,5,"삼성중공업(주)거제",52
"12468","0","정상","3B","WD",3,3346,"B","S-10S","SS",13495,5,3,"삼성중공업(주)거제",46
"12469","1","정상","40","DM",2,409,"A","S-10S","SS",21384,2,1,"건일산업(주)",12
"12471","1","정상","40","PW",2,1,"A","S-10S","SS",16582,3,2,"건일산업(주)",12
"12472","1","정상","50","WD",2,2967,"B","S-10S","SS",8802,8,6,"삼성중공업(주)거제",43
"12473","1","정상","50","WD",2,4638,"B","S-10S","SS",12480,5,2,"삼성중공업(주)거제",36
"12474","1","정상","50","WD",2,4638,"B","S-10S","SS",12480,5,2,"삼성중공업(주)거제",36
"12475","1","정상","50","WD",2,4638,"B","S-10S","SS",13936,9,5,"삼성중공업(주)거제",36
"12476","1","정상","50","WD",2,4638,"B","S-10S","SS",12734,6,4,"삼성중공업(주)거제",43
"12477","1","정상","50","WD",2,1221,"B","S-10S","SS",3434,4,2,"삼성중공업(주)거제",39
"12479","1","정상","40","WD",2,3394,"B","S-10S","SS",8286,3,1,"건일산업(주)",14
"12480","1","정상","40","DM",0.75,4917,"A","S-80S","SS",1146,2,1,"삼성중공업(주)거제",48
"12481","1","정상","3B","WD",1,942,"","S-80S","SS",1674,4,2,"건일산업(주)",29
"12483","1","정상","40","CWS",2,3750,"","S-10S","SS",13454,10,6,"삼성중공업(주)거제",34
"12484","1","정상","3B","DM",2,913,"","S-10S","SS",3871,4,2,"건일산업(주)",23
"12485","1","정상","3B","DM",2,3408,"","S-10S","SS",8882,3,1,"건일산업(주)",23
"12486","1","정상","3B","DM",2,4638,"","S-10S","SS",12633,6,3,"건일산업(주)",26
"12498","1","정상","3B","PW",2,379,"","S-10S","SS",19317,2,1,"건일산업(주)",29
"12500","1","정상","3B","PW",2,4638,"","S-10S","SS",9089,2,1,"건일산업(주)",26
"12501","1","정상","3B","PW",2,1658,"","S-10S","SS",2639,4,3,"건일산업(주)",26
"12502","1","정상","3B","WD",2,889,"","S-10S","SS",3779,7,5,"삼성중공업(주)거제",48
"12503","1","정상","3B","WD",2,5052,"","S-10S","SS",3945,11,9,"삼성중공업(주)거제",28
"12505","1","정상","40","FWL",3,4310,"","S-40S","SS",19832,4,1,"건일산업(주)",19
"12508","1","정상","3B","FWL",3,628,"","S-40S","SS",12477,9,8,"삼성중공업(주)거제",53
"12509","1","정상","40","FWL",3,4310,"","S-40S","SS",19832,4,1,"건일산업(주)",19
"12510","1","정상","3B","FWL",3,1826,"","S-40S","SS",16666,7,5,"삼성중공업(주)거제",40
"12511","1","정상","3B","FWL",3,648,"","S-40S","SS",12577,9,8,"삼성중공업(주)거제",56
"12513","1","정상","3B","FWL",2,3871,"","S-10S","SS",4720,5,3,"건일산업(주)",29
"12514","1","정상","40","FWL",3,4425,"","S-40S","SS",20031,4,1,"건일산업(주)",19
"12515","1","정상","3B","FWL",3,1827,"","S-40S","SS",13609,4,3,"건일산업(주)",31
"12516","1","정상","3B","FWL",2,3871,"","S-10S","SS",4720,5,3,"건일산업(주)",26
"12517","1","정상","40","FWL",3,4425,"","S-40S","SS",20031,4,1,"건일산업(주)",19
"12518","1","정상","3B","FWL",3,1822,"","S-40S","SS",15923,5,3,"건일산업(주)",29
"12519","1","정상","3B","FWL",3,654,"","S-40S","SS",12592,9,8,"삼성중공업(주)거제",36
"12520","1","정상","3B","WD",3,4638,"","S-10S","SS",17762,7,4,"삼성중공업(주)거제",34
"12521","1","정상","3B","WD",3,4638,"","S-10S","SS",17117,6,3,"건일산업(주)",26
"12522","1","정상","3B","WD",3,1654,"","S-10S","SS",8771,5,3,"건일산업(주)",26
"12524","1","정상","40","PW",2,198,"","S-10S","SS",19279,4,3,"건일산업(주)",12
"12525","1","정상","50","VA",2,4638,"A","S-10S","SS",13428,7,4,"건일산업(주)",15
"12527","1","정상","50","VA",2,4638,"A","S-10S","SS",13428,7,4,"건일산업(주)",15
"12529","1","정상","50","VA",2,1886,"A","S-10S","SS",5852,5,3,"건일산업(주)",15
"12531","1","정상","50","FDT",4,4638,"B","S-10S","SS",3081,9,5,"삼성중공업(주)거제",36
"12533","0","정상","70","WD",3,2,"B","S-10S","SS",18109,1,0,"건일산업(주)",8
"12534","1","정상","40","VA",6,3852,"B","S-10S","SS",16440,1,0,"건일산업(주)",9
"12535","1","정상","50","DH",1,1,"B","S-80","CS",14335,2,0,"건일산업(주)",19
"12536","1","정상","30","DH",1,1,"B","S-80","CS",18050,6,0,"(주)성광테크",40
"12537","1","정상","30","DH",1,1,"B","S-80","CS",20520,6,0,"(주)성광테크",40
"12538","1","정상","30","DH",1,1,"B","S-80","CS",1425,8,0,"(주)성광테크",40
"12539","1","정상","30","DH",1,1,"B","S-80","CS",18024,6,0,"(주)성광테크",40
"12540","1","정상","40","VA",2,1,"A","S-80","CS",11953,7,0,"건일산업(주)",28
"12541","1","정상","40","VA",2,1,"A","S-80","CS",11955,7,0,"건일산업(주)",28
"12542","1","정상","40","VA",2,1,"A","S-80","CS",11953,7,0,"건일산업(주)",28
"12543","1","정상","40","CWS",1,1,"A","S-80","CS",18111,4,0,"건일산업(주)",38
"12544","1","정상","40","DH",1,1,"A","S-80","CS",1286,2,0,"건일산업(주)",24
"12545","1","정상","40","DH",1,1,"A","S-80","CS",1035,3,0,"건일산업(주)",24
"12546","1","정상","30","DH",1,1,"B","S-80","CS",21236,5,0,"성일SIM함안공장",20
"12547","1","정상","30","DH",1,1,"B","S-80","CS",16569,6,0,"성일SIM함안공장",20
"12548","1","정상","30","DH",1,1,"B","S-80","CS",18047,6,0,"성일SIM함안공장",20
"12551","1","정상","30","DH",1,1,"B","S-80","CS",7139,3,0,"성일SIM함안공장",38
"12553","1","정상","30","DH",1,1,"B","S-80","CS",1655,9,0,"성일SIM함안공장",20
"12559","1","정상","30","DH",1,1,"B","S-80","CS",7064,2,0,"성일SIM함안공장",15
"12571","1","정상","30","DH",1,1,"B","S-80","CS",16491,10,0,"성일SIM함안공장",24
"12572","1","정상","30","DH",1,1,"B","S-80","CS",7094,2,0,"성일SIM함안공장",15
"12573","1","정상","30","DH",1,1,"B","S-80","CS",7094,2,0,"성일SIM함안공장",15
"12574","1","정상","40","DH",1,1,"B","S-80","CS",14228,4,0,"건일산업(주)",28
"12576","1","정상","30","DH",1,1,"B","S-80","CS",967,2,0,"성일SIM함안공장",15
"12578","1","준긴급","30","DH",1,1,"B","S-80","CS",21377,8,0,"건일산업(주)",31
"12579","1","정상","30","DH",1,1,"B","S-80","CS",18200,4,0,"성일SIM함안공장",15
"12580","1","정상","50","DH",1,1,"B","S-80","CS",20577,2,0,"건일산업(주)",19
"12582","1","정상","50","DH",1,1,"B","S-80","CS",18107,4,0,"건일산업(주)",21
"12583","1","정상","30","DH",1,1,"B","S-80","CS",14364,5,0,"성일SIM함안공장",17
"12589","1","정상","40","DH",1,1,"B","S-80","CS",14375,6,0,"건일산업(주)",38
"12591","1","준긴급","30","DH",1,1,"B","S-80","CS",11310,4,0,"(주)성광테크",17
"12592","1","준긴급","30","DH",1,1,"B","S-80","CS",7252,5,0,"(주)성광테크",17
"12593","1","준긴급","30","DH",1,1,"B","S-80","CS",19219,4,0,"(주)성광테크",17
"12594","1","준긴급","30","DH",1,1,"B","S-80","CS",18271,7,0,"(주)성광테크",25
"12597","1","준긴급","30","DH",1,1,"B","S-80","CS",7110,4,0,"(주)성광테크",17
"12604","1","준긴급","30","DH",1,1,"B","S-80","CS",18051,6,0,"(주)성광테크",25
"12605","1","정상","40","DHW",2,1,"","S-80","CS",11646,7,0,"건일산업(주)",24
"12606","1","정상","50","DHW",2,1,"","S-80","CS",13826,5,0,"건일산업(주)",29
"12607","1","정상","30","DH",1,1,"B","S-80","CS",18231,6,0,"성일SIM함안공장",22
"12608","1","정상","30","DH",1,1,"B","S-80","CS",18070,6,0,"성일SIM함안공장",22
"12611","1","정상","40","DH",1,1,"B","S-80","CS",18196,10,0,"건일산업(주)",42
"12612","1","정상","40","DH",1,1,"B","S-80","CS",7038,2,0,"건일산업(주)",24
"12613","1","정상","40","DH",1,1,"B","S-80","CS",11269,5,0,"건일산업(주)",34
"12614","1","정상","3B","DH",1,1,"","S-80","CS",1032,2,0,"건일산업(주)",29
"12615","1","정상","3B","DH",1,1,"","S-80","CS",11272,4,0,"건일산업(주)",37
"12616","1","정상","3B","DH",1,1,"","S-80","CS",2250,8,0,"건일산업(주)",37
"12617","1","정상","40","FA",1.5,748,"A","T-3.81","CN",4055,4,3,"부흥",24
"12618","1","정상","40","FA",1.5,3394,"A","T-3.81","CN",7980,2,1,"부흥",31
"12619","1","정상","40","FA",1.5,793,"A","T-3.81","CN",3246,4,3,"부흥",24
"12620","1","정상","40","FA",1.5,748,"A","T-3.81","CN",3413,3,2,"부흥",24
"12622","1","정상","40","FA",1.5,609,"A","T-3.81","CN",4764,11,5,"부흥",43
"12623","1","정상","50","FA",6,67,"B","T-6.35","CN",16158,3,1,"부흥",29
"12624","1","정상","50","FW",6,143,"B","T-6.35","CN",15947,2,1,"부흥",29
"12625","1","정상","50","FA",8,3,"B","T-6.35","CN",19061,3,1,"부흥",29
"12626","1","정상","40","FA",3,812,"A","T-5.56","CN",7882,1,0,"부흥",31
"12627","1","정상","30","FA",6,210,"A","T-6.35","CN",21892,6,5,"부흥",26
"12628","1","정상","30","FW",6,1688,"A","T-6.35","CN",19921,1,0,"부흥",13
"12629","1","정상","50","FW",6,4638,"A","T-6.35","CN",5619,1,0,"부흥",15
"12631","1","정상","40","FA",3,1367,"B","T-5.56","CN",11753,3,2,"부흥",31
"12632","1","정상","30","FW",6,336,"B","T-6.35","CN",1870,6,5,"부흥",14
"12633","1","정상","30","FA",6,4638,"B","T-6.35","CN",10654,8,6,"부흥",21
"12634","1","정상","30","FA",6,4638,"B","T-6.35","CN",8552,4,3,"부흥",21
"12635","1","정상","30","FA",6,5025,"B","T-6.35","CN",1774,8,7,"부흥",32
"12637","1","정상","30","FA",8,4638,"B","T-6.35","CN",10653,5,4,"부흥",21
"12647","1","정상","30","FA",2,2904,"B","T-3.96","CN",7989,3,2,"부흥",26
"12648","1","정상","30","FA",1.5,2685,"B","T-3.81","CN",7641,4,3,"부흥",17
"12649","1","정상","30","FA",1.5,823,"B","T-3.81","CN",5917,5,4,"부흥",17
"12650","1","정상","50","FW",6,3988,"B","T-6.35","CN",8581,7,5,"부흥",24
"12652","1","정상","40","FW",6,3203,"B","T-6.35","CN",5189,6,4,"부흥",31
"12653","1","정상","50","FW",6,4754,"B","T-6.35","CN",15276,3,1,"부흥",29
"12654","1","정상","40","FW",6,3332,"B","T-6.35","CN",6241,6,4,"부흥",31
"12655","1","정상","50","FW",6,4754,"B","T-6.35","CN",15276,3,1,"부흥",29
"12656","1","정상","40","FW",8,3359,"B","T-6.35","CN",8951,7,5,"부흥",38
"12657","1","정상","50","FW",8,3942,"B","T-6.35","CN",16107,3,2,"부흥",29
"12658","1","정상","50","FA",6,3603,"A","T-6.35","CN",6651,11,10,"부흥",32
"12659","1","정상","30","FA",1.5,2342,"A","T-3.81","CN",4733,2,1,"부흥",26
"12660","1","정상","40","FA",1.5,793,"A","T-3.81","CN",2371,3,2,"부흥",24
"12661","1","정상","30","FA",1.5,1788,"B","T-3.81","CN",7495,7,6,"부흥",14
"12662","1","정상","30","FA",1.5,2872,"B","T-3.81","CN",6078,2,1,"부흥",14
"12663","1","정상","30","FA",1.5,3935,"B","T-3.81","CN",19260,5,4,"부흥",19
"12664","1","정상","50","FA",1.5,2334,"","T-3.81","CN",4241,1,0,"부흥",31
"12665","1","정상","40","FA",1.5,535,"","T-3.81","CN",4034,5,4,"부흥",25
"12667","1","정상","50","FA",1.5,1465,"","T-3.81","CN",6455,5,4,"부흥",24
"12668","1","정상","30","FA",6,75,"A","T-6.35","CN",13164,2,1,"부흥",24
"12669","1","정상","30","FA",8,4797,"A","T-6.35","CN",21044,7,6,"부흥",44
"12670","1","정상","50","FA",8,3689,"A","T-6.35","CN",6161,4,3,"부흥",32
"12671","1","정상","50","FA",2,1115,"A","T-3.96","CN",19467,7,9,"부흥",23
"12672","1","정상","30","FA",2,2087,"A","T-3.96","CN",19515,7,9,"부흥",34
"12674","1","정상","30","FA",6,1874,"B","T-6.35","CN",21895,4,3,"부흥",44
"12675","1","정상","30","FA",3,4638,"B","T-5.56","CN",19991,2,1,"부흥",17
"12676","1","정상","50","FA",3,957,"B","T-5.56","CN",15869,7,6,"부흥",32
"12677","1","정상","50","FA",1.5,1804,"A","T-3.81","CN",5785,3,2,"부흥",18
"12678","1","정상","40","FA",1.5,443,"A","T-3.81","CN",2112,5,4,"부흥",24
"12681","1","정상","3B","FW",6,1767,"","T-6.35","CN",1787,4,3,"부흥",31
"12682","1","정상","3B","FW",6,4638,"","T-6.35","CN",11986,6,5,"부흥",31
